State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate
Florida,5/27/06,"9,744",5/20/06,"69,687","7,577,709",0.92
Florida,6/3/06,"9,951",5/27/06,"72,987","7,577,709",0.96
Florida,6/10/06,"11,343",6/3/06,"74,132","7,577,709",0.98
Florida,6/17/06,"9,606",6/10/06,"77,938","7,577,709",1.03
Florida,6/24/06,"9,616",6/17/06,"80,273","7,577,709",1.06
Florida,7/1/06,"8,325",6/24/06,"82,441","7,577,709",1.09
Florida,7/8/06,"11,797",7/1/06,"80,535","7,646,435",1.05
Florida,7/15/06,"11,393",7/8/06,"86,142","7,646,435",1.13
Florida,7/22/06,"10,744",7/15/06,"90,312","7,646,435",1.18
Florida,7/29/06,"9,977",7/22/06,"89,632","7,646,435",1.17
Florida,8/5/06,"9,930",7/29/06,"93,122","7,646,435",1.22
Florida,8/12/06,"9,750",8/5/06,"90,489","7,646,435",1.18
Florida,8/19/06,"9,850",8/12/06,"93,186","7,646,435",1.22
Florida,8/26/06,"9,400",8/19/06,"89,679","7,646,435",1.17
Florida,9/2/06,"8,892",8/26/06,"92,185","7,646,435",1.21
Florida,9/9/06,"8,598",9/2/06,"89,701","7,646,435",1.17
Florida,9/16/06,"9,458",9/9/06,"92,467","7,646,435",1.21
Florida,9/23/06,"8,892",9/16/06,"90,353","7,646,435",1.18
Florida,9/30/06,"8,340",9/23/06,"91,304","7,646,435",1.19
Florida,10/7/06,"10,789",9/30/06,"89,142","7,697,071",1.16
Florida,10/14/06,"9,406",10/7/06,"88,981","7,697,071",1.16
Florida,10/21/06,"9,911",10/14/06,"90,964","7,697,071",1.18
Florida,10/28/06,"8,963",10/21/06,"88,220","7,697,071",1.15
Florida,11/4/06,"10,015",10/28/06,"89,565","7,697,071",1.16
Florida,11/11/06,"7,724",11/4/06,"84,062","7,697,071",1.09
Florida,11/18/06,"10,744",11/11/06,"91,048","7,697,071",1.18
Florida,11/25/06,"6,040",11/18/06,"79,567","7,697,071",1.03
Florida,12/2/06,"9,732",11/25/06,"97,155","7,697,071",1.26
Florida,12/9/06,"10,953",12/2/06,"83,680","7,697,071",1.09
Florida,12/16/06,"8,962",12/9/06,"93,063","7,697,071",1.21
Florida,12/23/06,"9,093",12/16/06,"84,843","7,697,071",1.1
Florida,12/30/06,"5,994",12/23/06,"92,005","7,697,071",1.2
Florida,1/6/07,"8,911",12/30/06,"88,202","7,697,071",1.15
Florida,1/13/07,"12,319",1/6/07,"93,986","7,749,586",1.21
Florida,1/20/07,"9,933",1/13/07,"91,395","7,749,586",1.18
Florida,1/27/07,"10,981",1/20/07,"94,370","7,749,586",1.22
Florida,2/3/07,"9,580",1/27/07,"92,362","7,749,586",1.19
Florida,2/10/07,"10,374",2/3/07,"94,406","7,749,586",1.22
Florida,2/17/07,"8,433",2/10/07,"90,119","7,749,586",1.16
Florida,2/24/07,"8,832",2/17/07,"84,554","7,749,586",1.09
Florida,3/3/07,"9,432",2/24/07,"90,873","7,749,586",1.17
Florida,3/10/07,"9,971",3/3/07,"92,146","7,749,586",1.19
Florida,3/17/07,"9,338",3/10/07,"89,933","7,749,586",1.16
Florida,3/24/07,"9,409",3/17/07,"92,098","7,749,586",1.19
Florida,3/31/07,"8,071",3/24/07,"89,565","7,749,586",1.16
Florida,4/7/07,"11,688",3/31/07,"90,672","7,789,335",1.16
Florida,4/14/07,"10,245",4/7/07,"89,238","7,789,335",1.15
Florida,4/21/07,"10,818",4/14/07,"95,025","7,789,335",1.22
Florida,4/28/07,"10,150",4/21/07,"90,824","7,789,335",1.17
Florida,5/5/07,"10,517",4/28/07,"95,734","7,789,335",1.23
Florida,5/12/07,"11,280",5/5/07,"92,118","7,789,335",1.18
Florida,5/19/07,"11,241",5/12/07,"97,992","7,789,335",1.26
Florida,5/26/07,"12,230",5/19/07,"95,551","7,789,335",1.23
Florida,6/2/07,"11,129",5/26/07,"100,883","7,789,335",1.3
Florida,6/9/07,"14,705",6/2/07,"101,524","7,789,335",1.3
Florida,6/16/07,"14,041",6/9/07,"106,985","7,789,335",1.37
Florida,6/23/07,"12,992",6/16/07,"109,649","7,789,335",1.41
Florida,6/30/07,"10,642",6/23/07,"113,342","7,789,335",1.46
Florida,7/7/07,"10,858",6/30/07,"112,099","7,822,314",1.43
Florida,7/14/07,"16,886",7/7/07,"118,864","7,822,314",1.52
Florida,7/21/07,"14,046",7/14/07,"123,303","7,822,314",1.58
Florida,7/28/07,"11,892",7/21/07,"121,578","7,822,314",1.55
Florida,8/4/07,"11,415",7/28/07,"124,346","7,822,314",1.59
Florida,8/11/07,"11,844",8/4/07,"123,210","7,822,314",1.58
Florida,8/18/07,"13,148",8/11/07,"125,891","7,822,314",1.61
Florida,8/25/07,"12,200",8/18/07,"124,100","7,822,314",1.59
Florida,9/1/07,"11,873",8/25/07,"125,341","7,822,314",1.6
Florida,9/8/07,"9,875",9/1/07,"120,497","7,822,314",1.54
Florida,9/15/07,"13,385",9/8/07,"125,961","7,822,314",1.61
Florida,9/22/07,"14,153",9/15/07,"122,395","7,822,314",1.56
Florida,9/29/07,"11,397",9/22/07,"126,919","7,822,314",1.62
Florida,10/6/07,"12,713",9/29/07,"121,929","7,822,314",1.56
Florida,10/13/07,"14,295",10/6/07,"124,045","7,843,250",1.58
Florida,10/20/07,"13,355",10/13/07,"126,254","7,843,257",1.61
Florida,10/27/07,"12,421",10/20/07,"123,716","7,843,257",1.58
Florida,11/3/07,"12,189",10/27/07,"126,715","7,843,257",1.62
Florida,11/10/07,"13,121",11/3/07,"122,696","7,843,257",1.56
Florida,11/17/07,"12,063",11/10/07,"125,544","7,843,257",1.6
Florida,11/24/07,"9,195",11/17/07,"116,497","7,843,257",1.49
Florida,12/1/07,"14,059",11/24/07,"136,580","7,843,257",1.74
Florida,12/8/07,"15,787",12/1/07,"122,329","7,843,257",1.56
Florida,12/15/07,"13,200",12/8/07,"131,628","7,843,257",1.68
Florida,12/22/07,"12,211",12/15/07,"124,958","7,843,257",1.59
Florida,12/29/07,"6,584",12/22/07,"129,319","7,843,257",1.65
Florida,1/5/08,"9,304",12/29/07,"129,950","7,843,257",1.66
Florida,1/12/08,"14,188",1/5/08,"135,156","7,831,461",1.73
Florida,1/19/08,"18,493",1/12/08,"132,935","7,831,461",1.7
Florida,1/26/08,"14,366",1/19/08,"136,428","7,831,461",1.74
Florida,2/2/08,"16,407",1/26/08,"137,877","7,831,461",1.76
Florida,2/9/08,"14,997",2/2/08,"137,184","7,831,461",1.75
Florida,2/16/08,"13,811",2/9/08,"139,091","7,831,461",1.78
Florida,2/23/08,"13,433",2/16/08,"140,258","7,831,461",1.79
Florida,3/1/08,"12,593",2/23/08,"140,991","7,831,461",1.8
Florida,3/8/08,"14,506",3/1/08,"139,924","7,831,461",1.79
Florida,3/15/08,"12,855",3/8/08,"139,938","7,831,461",1.79
Florida,3/22/08,"12,195",3/15/08,"139,991","7,831,461",1.79
Florida,3/29/08,"13,111",3/22/08,"141,755","7,831,461",1.81
Florida,4/5/08,"13,858",3/29/08,"140,353","7,831,461",1.79
Florida,4/12/08,"18,139",4/5/08,"141,820","7,845,299",1.81
Florida,4/19/08,"14,861",4/12/08,"145,714","7,845,299",1.86
Florida,4/26/08,"14,644",4/19/08,"143,316","7,845,299",1.83
Florida,5/3/08,"14,893",4/26/08,"148,548","7,845,299",1.89
Florida,5/10/08,"16,282",5/3/08,"144,921","7,845,299",1.85
Florida,5/17/08,"15,878",5/10/08,"150,401","7,845,299",1.92
Florida,5/24/08,"14,785",5/17/08,"148,110","7,845,299",1.89
Florida,5/31/08,"12,128",5/24/08,"154,028","7,845,299",1.96
Florida,6/7/08,"18,292",5/31/08,"153,178","7,845,299",1.95
Florida,6/14/08,"19,550",6/7/08,"157,484","7,845,299",2.01
Florida,6/21/08,"18,159",6/14/08,"165,183","7,845,299",2.11
Florida,6/28/08,"17,126",6/21/08,"167,048","7,845,299",2.13
Florida,7/5/08,"15,364",6/28/08,"170,422","7,845,299",2.17
Florida,7/12/08,"19,771",7/5/08,"177,760","7,845,299",2.27
Florida,7/19/08,"23,000",7/12/08,"185,264","7,824,267",2.37
Florida,7/26/08,"22,989",7/19/08,"186,306","7,824,267",2.38
Florida,8/2/08,"23,829",7/26/08,"191,887","7,824,267",2.45
Florida,8/9/08,"15,912",8/2/08,"193,512","7,824,267",2.47
Florida,8/16/08,"16,844",8/9/08,"194,782","7,824,267",2.49
Florida,8/23/08,"17,183",8/16/08,"197,505","7,824,267",2.52
Florida,8/30/08,"19,064",8/23/08,"198,876","7,824,267",2.54
Florida,9/6/08,"17,295",8/30/08,"190,401","7,824,267",2.43
Florida,9/13/08,"22,158",9/6/08,"195,464","7,824,267",2.5
Florida,9/20/08,"23,394",9/13/08,"196,730","7,824,267",2.51
Florida,9/27/08,"16,541",9/20/08,"200,143","7,824,267",2.56
Florida,10/4/08,"20,794",9/27/08,"198,903","7,824,267",2.54
Florida,10/11/08,"23,801",10/4/08,"194,431","7,785,057",2.5
Florida,10/18/08,"24,344",10/11/08,"210,334","7,785,057",2.7
Florida,10/25/08,"23,683",10/18/08,"203,841","7,785,057",2.62
Florida,11/1/08,"21,356",10/25/08,"215,349","7,785,057",2.77
Florida,11/8/08,"23,281",11/1/08,"210,312","7,785,057",2.7
Florida,11/15/08,"20,595",11/8/08,"215,828","7,785,057",2.77
Florida,11/22/08,"24,164",11/15/08,"220,406","7,785,057",2.83
Florida,11/29/08,"15,538",11/22/08,"210,038","7,785,057",2.7
Florida,12/6/08,"21,114",11/29/08,"243,148","7,785,057",3.12
Florida,12/13/08,"19,407",12/6/08,"229,273","7,785,057",2.95
Florida,12/20/08,"21,464",12/13/08,"243,692","7,785,057",3.13
Florida,12/27/08,"12,898",12/20/08,"213,131","7,785,057",2.74
Florida,1/3/09,"13,245",12/27/08,"241,643","7,785,057",3.1
Florida,1/10/09,"33,903",1/3/09,"263,067","7,719,506",3.41
Florida,1/17/09,"40,403",1/10/09,"269,127","7,719,506",3.49
Florida,1/24/09,"25,700",1/17/09,"257,904","7,719,506",3.34
Florida,1/31/09,"28,579",1/24/09,"266,000","7,719,506",3.45
Florida,2/7/09,"29,723",1/31/09,"259,129","7,719,506",3.36
Florida,2/14/09,"26,237",2/7/09,"271,158","7,719,506",3.51
Florida,2/21/09,"22,651",2/14/09,"295,459","7,719,506",3.83
Florida,2/28/09,"21,092",2/21/09,"292,546","7,719,506",3.79
Florida,3/7/09,"24,986",2/28/09,"290,450","7,719,506",3.76
Florida,3/14/09,"24,592",3/7/09,"290,883","7,719,506",3.77
Florida,3/21/09,"24,207",3/14/09,"294,590","7,719,506",3.82
Florida,3/28/09,"23,558",3/21/09,"293,402","7,719,506",3.8
Florida,4/4/09,"22,019",3/28/09,"300,187","7,719,506",3.89
Florida,4/11/09,"31,322",4/4/09,"293,201","7,638,023",3.84
Florida,4/18/09,"24,114",4/11/09,"301,327","7,638,023",3.95
Florida,4/25/09,"23,783",4/18/09,"300,157","7,638,023",3.93
Florida,5/2/09,"24,328",4/25/09,"304,544","7,638,023",3.99
Florida,5/9/09,"24,862",5/2/09,"297,031","7,638,023",3.89
Florida,5/16/09,"25,390",5/9/09,"305,416","7,638,023",4
Florida,5/23/09,"25,621",5/16/09,"300,651","7,638,023",3.94
Florida,5/30/09,"18,966",5/23/09,"301,358","7,638,023",3.95
Florida,6/6/09,"25,435",5/30/09,"295,071","7,638,023",3.86
Florida,6/13/09,"33,818",6/6/09,"314,741","7,638,023",4.12
Florida,6/20/09,"31,924",6/13/09,"308,797","7,638,023",4.04
Florida,6/27/09,"19,431",6/20/09,"316,131","7,638,023",4.14
Florida,7/4/09,"21,110",6/27/09,"311,843","7,638,023",4.08
Florida,7/11/09,"31,153",7/4/09,"313,854","7,536,019",4.16
Florida,7/18/09,"34,444",7/11/09,"331,576","7,536,019",4.4
Florida,7/25/09,"25,730",7/18/09,"325,674","7,536,019",4.32
Florida,8/1/09,"22,372",7/25/09,"321,997","7,536,019",4.27
Florida,8/8/09,"23,158",8/1/09,"316,209","7,536,019",4.2
Florida,8/15/09,"24,306",8/8/09,"319,934","7,536,019",4.25
Florida,8/22/09,"22,653",8/15/09,"312,743","7,536,019",4.15
Florida,8/29/09,"24,433",8/22/09,"317,344","7,536,019",4.21
Florida,9/5/09,"24,201",8/29/09,"303,707","7,536,019",4.03
Florida,9/12/09,"21,823",9/5/09,"300,478","7,536,019",3.99
Florida,9/19/09,"24,171",9/12/09,"301,269","7,536,019",4
Florida,9/26/09,"23,437",9/19/09,"291,018","7,536,019",3.86
Florida,10/3/09,"18,259",9/26/09,"289,257","7,536,019",3.84
Florida,10/10/09,"28,235",10/3/09,"278,693","7,405,751",3.76
Florida,10/17/09,"26,591",10/10/09,"277,289","7,405,751",3.74
Florida,10/24/09,"26,047",10/17/09,"275,949","7,405,751",3.73
Florida,10/31/09,"22,638",10/24/09,"280,725","7,405,751",3.79
Florida,11/7/09,"20,723",10/31/09,"273,874","7,405,751",3.7
Florida,11/14/09,"22,036",11/7/09,"273,153","7,405,751",3.69
Florida,11/21/09,"24,190",11/14/09,"270,487","7,405,751",3.65
Florida,11/28/09,"16,976",11/21/09,"236,890","7,405,751",3.2
Florida,12/5/09,"25,656",11/28/09,"284,162","7,405,751",3.84
Florida,12/12/09,"19,978",12/5/09,"258,881","7,405,751",3.5
Florida,12/19/09,"23,157",12/12/09,"271,222","7,405,751",3.66
Florida,12/26/09,"19,421",12/19/09,"231,872","7,405,751",3.13
Florida,1/2/10,"12,898",12/26/09,"254,353","7,405,751",3.43
Florida,1/9/10,"25,837",1/2/10,"248,925","7,274,920",3.42
Florida,1/16/10,"28,182",1/9/10,"255,665","7,274,920",3.51
Florida,1/23/10,"22,659",1/16/10,"244,441","7,274,920",3.36
Florida,1/30/10,"24,404",1/23/10,"247,005","7,274,920",3.4
Florida,2/6/10,"20,817",1/30/10,"244,871","7,274,920",3.37
Florida,2/13/10,"20,512",2/6/10,"247,604","7,274,920",3.4
Florida,2/20/10,"17,948",2/13/10,"233,151","7,274,920",3.2
Florida,2/27/10,"20,464",2/20/10,"241,510","7,274,920",3.32
Florida,3/6/10,"21,442",2/27/10,"229,715","7,274,920",3.16
Florida,3/13/10,"21,518",3/6/10,"234,535","7,274,920",3.22
Florida,3/20/10,"20,085",3/13/10,"224,902","7,274,920",3.09
Florida,3/27/10,"19,452",3/20/10,"231,135","7,274,920",3.18
Florida,4/3/10,"16,806",3/27/10,"222,532","7,274,920",3.06
Florida,4/10/10,"24,110",4/3/10,"224,485","7,150,321",3.14
Florida,4/17/10,"24,532",4/10/10,"220,648","7,150,321",3.09
Florida,4/24/10,"21,766",4/17/10,"227,893","7,150,321",3.19
Florida,5/1/10,"20,475",4/24/10,"217,754","7,150,321",3.05
Florida,5/8/10,"21,598",5/1/10,"217,750","7,150,321",3.05
Florida,5/15/10,"20,118",5/8/10,"215,384","7,150,321",3.01
Florida,5/22/10,"20,379",5/15/10,"225,694","7,150,321",3.16
Florida,5/29/10,"23,839",5/22/10,"211,697","7,150,321",2.96
Florida,6/5/10,"20,171",5/29/10,"217,378","7,150,321",3.04
Florida,6/12/10,"25,129",6/5/10,"215,285","7,150,321",3.01
Florida,6/19/10,"24,550",6/12/10,"223,085","7,150,321",3.12
Florida,6/26/10,"27,388",6/19/10,"229,061","7,150,321",3.2
Florida,7/3/10,"23,801",6/26/10,"231,593","7,150,321",3.24
Florida,7/10/10,"29,369",7/3/10,"242,954","7,050,795",3.45
Florida,7/17/10,"27,231",7/10/10,"231,579","7,050,795",3.28
Florida,7/24/10,"25,371",7/17/10,"237,576","7,050,795",3.37
Florida,7/31/10,"21,555",7/24/10,"233,155","7,050,795",3.31
Florida,8/7/10,"22,754",7/31/10,"235,896","7,050,795",3.35
Florida,8/14/10,"21,526",8/7/10,"237,424","7,050,795",3.37
Florida,8/21/10,"23,432",8/14/10,"235,920","7,050,795",3.35
Florida,8/28/10,"25,318",8/21/10,"235,890","7,050,795",3.35
Florida,9/4/10,"19,699",8/28/10,"235,464","7,050,795",3.34
Florida,9/11/10,"22,454",9/4/10,"228,603","7,050,795",3.24
Florida,9/18/10,"20,677",9/11/10,"229,935","7,050,795",3.26
Florida,9/25/10,"21,364",9/18/10,"227,571","7,050,795",3.23
Florida,10/2/10,"16,007",9/25/10,"223,405","7,050,795",3.17
Florida,10/9/10,"23,236",10/2/10,"217,761","6,989,660",3.12
Florida,10/16/10,"23,426",10/9/10,"211,924","6,989,660",3.03
Florida,10/23/10,"21,811",10/16/10,"219,858","6,989,660",3.15
Florida,10/30/10,"18,361",10/23/10,"211,899","6,989,660",3.03
Florida,11/6/10,"18,603",10/30/10,"212,065","6,989,660",3.03
Florida,11/13/10,"17,351",11/6/10,"203,091","6,989,660",2.91
Florida,11/20/10,"19,503",11/13/10,"211,161","6,989,660",3.02
Florida,11/27/10,"12,476",11/20/10,"182,646","6,989,660",2.61
Florida,12/4/10,"18,813",11/27/10,"222,172","6,989,660",3.18
Florida,12/11/10,"18,681",12/4/10,"190,674","6,989,660",2.73
Florida,12/18/10,"20,962",12/11/10,"206,440","6,989,660",2.95
Florida,12/25/10,"16,006",12/18/10,"182,171","6,989,660",2.61
Florida,1/1/11,"14,139",12/25/10,"205,651","6,989,660",2.94
Florida,1/8/11,"21,975",1/1/11,"195,953","6,963,453",2.81
Florida,1/15/11,"28,621",1/8/11,"203,164","6,963,453",2.92
Florida,1/22/11,"23,909",1/15/11,"195,845","6,963,453",2.81
Florida,1/29/11,"22,017",1/22/11,"204,941","6,963,453",2.94
Florida,2/5/11,"17,475",1/29/11,"201,088","6,963,453",2.89
Florida,2/12/11,"17,881",2/5/11,"196,756","6,963,453",2.83
Florida,2/19/11,"15,268",2/12/11,"190,580","6,963,453",2.74
Florida,2/26/11,"15,919",2/19/11,"190,268","6,963,453",2.73
Florida,3/5/11,"15,232",2/26/11,"186,605","6,963,453",2.68
Florida,3/12/11,"16,008",3/5/11,"184,053","6,963,453",2.64
Florida,3/19/11,"16,177",3/12/11,"181,507","6,963,453",2.61
Florida,3/26/11,"15,026",3/19/11,"176,216","6,963,453",2.53
Florida,4/2/11,"13,295",3/26/11,"172,628","6,963,453",2.48
Florida,4/9/11,"17,594",4/2/11,"169,142","6,959,546",2.43
Florida,4/16/11,"20,347",4/9/11,"161,761","6,959,546",2.32
Florida,4/23/11,"18,486",4/16/11,"167,769","6,959,546",2.41
Florida,4/30/11,"16,330",4/23/11,"164,482","6,959,546",2.36
Florida,5/7/11,"16,419",4/30/11,"167,715","6,959,546",2.41
Florida,5/14/11,"17,759",5/7/11,"163,158","6,959,546",2.34
Florida,5/21/11,"18,041",5/14/11,"167,572","6,959,546",2.41
Florida,5/28/11,"17,444",5/21/11,"162,921","6,959,546",2.34
Florida,6/4/11,"16,204",5/28/11,"163,507","6,959,546",2.35
Florida,6/11/11,"17,737",6/4/11,"160,413","6,959,546",2.3
Florida,6/18/11,"20,883",6/11/11,"163,714","6,959,546",2.35
Florida,6/25/11,"20,880",6/18/11,"170,010","6,959,546",2.44
Florida,7/2/11,"14,991",6/25/11,"174,257","6,959,546",2.5
Florida,7/9/11,"22,535",7/2/11,"172,180","6,969,288",2.47
Florida,7/16/11,"26,771",7/9/11,"180,293","6,969,288",2.59
Florida,7/23/11,"21,339",7/16/11,"187,430","6,969,288",2.69
Florida,7/30/11,"19,003",7/23/11,"186,928","6,969,288",2.68
Florida,8/6/11,"16,423",7/30/11,"160,298","6,969,288",2.3
Florida,8/13/11,"15,436",8/6/11,"171,151","6,969,288",2.46
Florida,8/20/11,"14,766",8/13/11,"164,714","6,969,288",2.36
Florida,8/27/11,"15,680",8/20/11,"161,375","6,969,288",2.32
Florida,9/3/11,"15,851",8/27/11,"156,283","6,969,288",2.24
Florida,9/10/11,"14,544",9/3/11,"150,170","6,969,288",2.15
Florida,9/17/11,"15,713",9/10/11,"150,922","6,969,288",2.17
Florida,9/24/11,"15,766",9/17/11,"149,528","6,969,288",2.15
Florida,10/1/11,"14,591",9/24/11,"148,207","6,969,288",2.13
Florida,10/8/11,"17,098",10/1/11,"141,791","6,987,390",2.03
Florida,10/15/11,"17,245",10/8/11,"144,340","6,987,390",2.07
Florida,10/22/11,"15,015",10/15/11,"146,623","6,987,390",2.1
Florida,10/29/11,"15,689",10/22/11,"142,066","6,987,390",2.03
Florida,11/5/11,"13,793",10/29/11,"142,696","6,987,390",2.04
Florida,11/12/11,"12,360",11/5/11,"132,219","6,987,390",1.89
Florida,11/19/11,"15,772",11/12/11,"143,171","6,987,390",2.05
Florida,11/26/11,"10,466",11/19/11,"123,374","6,987,390",1.77
Florida,12/3/11,"12,206",11/26/11,"151,364","6,987,390",2.17
Florida,12/10/11,"15,095",12/3/11,"131,844","6,987,390",1.89
Florida,12/17/11,"13,407",12/10/11,"141,772","6,987,390",2.03
Florida,12/24/11,"13,112",12/17/11,"136,266","6,987,390",1.95
Florida,12/31/11,"12,053",12/24/11,"143,859","6,987,390",2.06
Florida,1/7/12,"15,797",12/31/11,"132,759","7,010,030",1.89
Florida,1/14/12,"18,508",1/7/12,"140,622","7,010,030",2.01
Florida,1/21/12,"13,783",1/14/12,"133,272","7,010,030",1.9
Florida,1/28/12,"16,076",1/21/12,"138,435","7,010,030",1.97
Florida,2/4/12,"15,987",1/28/12,"140,772","7,010,030",2.01
Florida,2/11/12,"15,526",2/4/12,"134,012","7,010,030",1.91
Florida,2/18/12,"13,405",2/11/12,"130,799","7,010,030",1.87
Florida,2/25/12,"12,281",2/18/12,"131,929","7,010,030",1.88
Florida,3/3/12,"12,809",2/25/12,"130,222","7,010,030",1.86
Florida,3/10/12,"11,594",3/3/12,"129,654","7,010,030",1.85
Florida,3/17/12,"13,470",3/10/12,"127,385","7,010,030",1.82
Florida,3/24/12,"13,884",3/17/12,"128,632","7,010,030",1.83
Florida,3/31/12,"12,217",3/24/12,"126,501","7,010,030",1.8
Florida,4/7/12,"13,516",3/31/12,"126,061","7,034,880",1.79
Florida,4/14/12,"15,564",4/7/12,"125,524","7,034,880",1.78
Florida,4/21/12,"14,146",4/14/12,"128,364","7,034,880",1.82
Florida,4/28/12,"15,913",4/21/12,"126,014","7,034,880",1.79
Florida,5/5/12,"13,314",4/28/12,"128,564","7,034,880",1.83
Florida,5/12/12,"13,687",5/5/12,"125,387","7,034,880",1.78
Florida,5/19/12,"14,600",5/12/12,"130,694","7,034,880",1.86
Florida,5/26/12,"15,435",5/19/12,"127,040","7,034,880",1.81
Florida,6/2/12,"14,428",5/26/12,"130,863","7,034,880",1.86
Florida,6/9/12,"16,361",6/2/12,"130,362","7,034,880",1.85
Florida,6/16/12,"18,889",6/9/12,"134,626","7,034,880",1.91
Florida,6/23/12,"17,955",6/16/12,"137,302","7,034,880",1.95
Florida,6/30/12,"14,231",6/23/12,"142,309","7,034,880",2.02
Florida,7/7/12,"18,318",6/30/12,"136,637","7,059,702",1.94
Florida,7/14/12,"18,904",7/7/12,"145,639","7,059,702",2.06
Florida,7/21/12,"15,901",7/14/12,"145,115","7,059,702",2.06
Florida,7/28/12,"14,061",7/21/12,"144,636","7,059,702",2.05
Florida,8/4/12,"13,761",7/28/12,"146,082","7,059,702",2.07
Florida,8/11/12,"14,020",8/4/12,"142,745","7,059,702",2.02
Florida,8/18/12,"15,578",8/11/12,"145,868","7,059,702",2.07
Florida,8/25/12,"14,734",8/18/12,"141,581","7,059,702",2.01
Florida,9/1/12,"12,811",8/25/12,"143,024","7,059,702",2.03
Florida,9/8/12,"12,729",9/1/12,"133,832","7,059,702",1.9
Florida,9/15/12,"14,747",9/8/12,"140,013","7,059,702",1.98
Florida,9/22/12,"14,555",9/15/12,"134,783","7,059,702",1.91
Florida,9/29/12,"12,583",9/22/12,"136,915","7,059,702",1.94
Florida,10/6/12,"12,998",9/29/12,"130,611","7,059,702",1.85
Florida,10/13/12,"16,945",10/6/12,"131,930","7,059,702",1.87
Florida,10/20/12,"14,531",10/13/12,"130,145","7,059,702",1.84
Florida,10/27/12,"13,390",10/20/12,"127,923","7,059,702",1.81
Florida,11/3/12,"12,451",10/27/12,"126,681","7,093,714",1.79
Florida,11/10/12,"12,325",11/3/12,"123,664","7,093,714",1.74
Florida,11/17/12,"13,859",11/10/12,"123,354","7,093,714",1.74
Florida,11/24/12,"12,411",11/17/12,"95,874","7,093,714",1.35
Florida,12/1/12,"12,063",11/24/12,"149,070","7,093,714",2.1
Florida,12/8/12,"12,812",12/1/12,"118,845","7,093,714",1.68
Florida,12/15/12,"17,892",12/8/12,"123,614","7,093,714",1.74
Florida,12/22/12,"17,442",12/15/12,"118,491","7,093,714",1.67
Florida,12/29/12,"6,427",12/22/12,"117,303","7,093,714",1.65
Florida,1/5/13,"8,928",12/29/12,"120,848","7,093,714",1.7
Florida,1/12/13,"16,242",1/5/13,"121,078","7,127,144",1.7
Florida,1/19/13,"17,399",1/12/13,"120,758","7,127,144",1.69
Florida,1/26/13,"13,829",1/19/13,"120,682","7,127,144",1.69
Florida,2/2/13,"15,879",1/26/13,"121,262","7,127,144",1.7
Florida,2/9/13,"15,583",2/2/13,"118,313","7,127,144",1.66
Florida,2/16/13,"13,141",2/9/13,"117,002","7,127,144",1.64
Florida,2/23/13,"12,263",2/16/13,"116,502","7,127,144",1.63
Florida,3/2/13,"11,537",2/23/13,"115,536","7,127,144",1.62
Florida,3/9/13,"12,339",3/2/13,"113,094","7,127,144",1.59
Florida,3/16/13,"11,602",3/9/13,"111,468","7,127,144",1.56
Florida,3/23/13,"12,010",3/16/13,"110,887","7,127,144",1.56
Florida,3/30/13,"11,355",3/23/13,"108,696","7,127,144",1.53
Florida,4/6/13,"12,635",3/30/13,"107,838","7,127,144",1.51
Florida,4/13/13,"15,264",4/6/13,"107,255","7,163,559",1.5
Florida,4/20/13,"13,608",4/13/13,"109,409","7,163,559",1.53
Florida,4/27/13,"11,645",4/20/13,"106,516","7,163,559",1.49
Florida,5/4/13,"11,361",4/27/13,"109,867","7,163,559",1.53
Florida,5/11/13,"12,784",5/4/13,"105,047","7,163,559",1.47
Florida,5/18/13,"12,997",5/11/13,"109,863","7,163,559",1.53
Florida,5/25/13,"14,054",5/18/13,"106,613","7,163,559",1.49
Florida,6/1/13,"10,875",5/25/13,"111,216","7,163,559",1.55
Florida,6/8/13,"12,621",6/1/13,"108,126","7,163,559",1.51
Florida,6/15/13,"17,407",6/8/13,"109,189","7,163,559",1.52
Florida,6/22/13,"15,349",6/15/13,"112,979","7,163,559",1.58
Florida,6/29/13,"12,079",6/22/13,"114,632","7,163,559",1.6
Florida,7/6/13,"13,765",6/29/13,"108,003","7,207,574",1.5
Florida,7/13/13,"17,085",7/6/13,"118,484","7,207,574",1.64
Florida,7/20/13,"15,190",7/13/13,"117,544","7,207,574",1.63
Florida,7/27/13,"14,085",7/20/13,"119,143","7,207,574",1.65
Florida,8/3/13,"13,731",7/27/13,"120,275","7,207,574",1.67
Florida,8/10/13,"12,850",8/3/13,"118,628","7,207,574",1.65
Florida,8/17/13,"12,875",8/10/13,"118,698","7,207,574",1.65
Florida,8/24/13,"12,409",8/17/13,"117,177","7,207,574",1.63
Florida,8/31/13,"11,465",8/24/13,"115,731","7,207,574",1.61
Florida,9/7/13,"9,657",8/31/13,"108,920","7,207,574",1.51
Florida,9/14/13,"13,603",9/7/13,"111,712","7,207,574",1.55
Florida,9/21/13,"13,292",9/14/13,"109,579","7,207,574",1.52
Florida,9/28/13,"11,943",9/21/13,"110,035","7,207,574",1.53
Florida,10/5/13,"13,336",9/28/13,"103,555","7,207,574",1.44
Florida,10/12/13,"13,699",10/5/13,"99,433","7,247,094",1.37
Florida,10/19/13,"13,215",10/12/13,"101,720","7,247,094",1.4
